2019-10-31 22:44:53.656719,ETHUSDT,181.48,0.99,0.79,0.6,0.59,0.7
2019-10-31 22:45:24.274813,ETHUSDT,181.44,0.99,0.79,0.6,0.59,0.7
2019-10-31 22:45:54.892909,ETHUSDT,181.37,0.99,0.79,0.6,0.59,0.7
2019-10-31 22:46:25.510367,ETHUSDT,181.49,0.99,0.79,0.6,0.59,0.7
2019-10-31 22:46:56.133621,ETHUSDT,181.49,0.99,0.79,0.6,0.59,0.7
2019-10-31 22:47:26.746203,ETHUSDT,181.37,0.99,0.79,0.61,0.59,0.7
2019-10-31 22:47:57.363464,ETHUSDT,181.47,0.99,0.8,0.61,0.59,0.7
2019-10-31 22:48:27.982225,ETHUSDT,181.36,0.99,0.8,0.61,0.59,0.7
2019-10-31 22:48:58.496840,ETHUSDT,181.36,0.99,0.8,0.61,0.6,0.7
2019-10-31 22:49:29.114522,ETHUSDT,181.5,0.99,0.8,0.61,0.6,0.7
2019-10-31 22:49:59.732277,ETHUSDT,181.5,0.99,0.8,0.61,0.6,0.7
2019-10-31 22:50:30.350294,ETHUSDT,181.5,0.99,0.8,0.61,0.6,0.7
2019-10-31 22:51:00.968166,ETHUSDT,181.56,1.0,0.81,0.61,0.6,0.7
2019-10-31 22:51:31.585593,ETHUSDT,181.52,1.0,0.81,0.61,0.6,0.7
2019-10-31 22:52:02.208620,ETHUSDT,181.55,1.0,0.81,0.61,0.6,0.7
2019-10-31 22:52:32.820155,ETHUSDT,181.49,1.0,0.81,0.61,0.6,0.7
2019-10-31 22:53:03.439000,ETHUSDT,181.58,1.0,0.81,0.61,0.6,0.7
2019-10-31 22:53:34.055984,ETHUSDT,181.49,1.0,0.81,0.62,0.6,0.7
2019-10-31 22:54:04.674114,ETHUSDT,181.46,1.0,0.81,0.62,0.6,0.7
2019-10-31 22:54:35.291419,ETHUSDT,181.44,1.0,0.82,0.62,0.6,0.7
2019-10-31 22:55:05.910165,ETHUSDT,181.57,1.0,0.82,0.62,0.6,0.7
2019-10-31 22:55:36.527103,ETHUSDT,181.51,1.0,0.82,0.62,0.6,0.7
2019-10-31 22:56:07.248540,ETHUSDT,181.54,1.0,0.82,0.62,0.6,0.7
2019-10-31 22:56:37.762536,ETHUSDT,181.71,1.0,0.82,0.62,0.6,0.7
2019-10-31 22:57:08.279777,ETHUSDT,181.91,1.01,0.82,0.62,0.6,0.7
2019-10-31 22:57:38.896181,ETHUSDT,182.04,1.01,0.82,0.62,0.6,0.7
2019-10-31 22:58:09.412536,ETHUSDT,181.96,1.01,0.82,0.62,0.6,0.7
2019-10-31 22:58:40.030234,ETHUSDT,182.14,1.01,0.82,0.62,0.6,0.7
2019-10-31 22:59:10.646848,ETHUSDT,181.99,1.01,0.82,0.62,0.6,0.7
2019-10-31 22:59:41.161937,ETHUSDT,182.05,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:00:11.781225,ETHUSDT,181.8,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:00:42.398276,ETHUSDT,181.86,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:01:13.118442,ETHUSDT,181.83,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:01:43.531001,ETHUSDT,181.9,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:02:14.149420,ETHUSDT,181.79,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:02:44.766523,ETHUSDT,181.76,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:03:15.282454,ETHUSDT,182.01,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:03:45.899354,ETHUSDT,181.9,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:04:16.517443,ETHUSDT,181.86,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:04:47.135393,ETHUSDT,181.95,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:05:17.548586,ETHUSDT,181.89,1.01,0.82,0.62,0.6,0.7
2019-10-31 23:05:48.166101,ETHUSDT,181.89,1.01,0.82,0.62,0.6,0.7
